person,cant_checkouts_5,%checkouts,checkouts_ult_semana,act_primera_semana,act_ultima_semana,mayor_actividad_ult_semana,cant_modelos_distintos,cant_checkouts_dif_modelos,MAX(cant_interacciones_por_modelo),MEAN(cant_interacciones_por_modelo),Checkout max,Checkout mean,cant_lead_5to_mes,cant_modelos_que_consulto_stock
cd0b2ac4,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
a47aab5f,1.0,6.666666666666667,0.0,0.0,0.0,0,2.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0
0c94bcb9,1.0,7.142857142857142,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
19b13da0,1.0,4.0,0.0,0.0,0.0,0,6.0,1.0,5.0,2.5,1.0,1.0,0.0,0.0
3371f110,1.0,12.5,0.0,0.0,0.0,0,3.0,1.0,2.0,1.3333333333333333,1.0,1.0,0.0,0.0
6f1fdd19,1.0,9.090909090909092,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
dfb7b9ab,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
2d80c3d5,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
157b0c17,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
7a42b0f8,1.0,10.0,0.0,0.0,0.0,0,1.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0
c3c71847,1.0,6.25,0.0,0.0,0.0,0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
3ba9df34,1.0,4.761904761904762,0.0,0.0,0.0,0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
7946e91a,3.0,15.789473684210526,0.0,0.0,0.0,0,2.0,2.0,7.0,4.0,2.0,1.5,0.0,0.0
9a9c6eaf,2.0,20.0,0.0,0.0,0.0,0,1.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0
718256c4,2.0,14.285714285714285,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,2.0,2.0,0.0,0.0
1f209f42,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
c44aa7af,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
8524d2f2,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
df95c2f5,0.0,0.0,0.0,4.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
39944b14,4.0,40.0,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,4.0,4.0,0.0,0.0
bd0c469f,1.0,1.8518518518518516,0.0,0.0,0.0,0,6.0,1.0,5.0,2.8333333333333335,1.0,1.0,0.0,0.0
91fafebe,7.0,10.606060606060606,0.0,0.0,0.0,0,3.0,2.0,17.0,9.333333333333334,6.0,3.5,0.0,0.0
2c0639f0,1.0,3.571428571428571,0.0,0.0,0.0,0,3.0,1.0,8.0,3.6666666666666665,1.0,1.0,0.0,0.0
5dc9e87b,1.0,16.666666666666664,0.0,0.0,0.0,0,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
1dcfcf1a,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1de25136,3.0,21.428571428571427,0.0,0.0,0.0,0,2.0,1.0,5.0,3.0,3.0,3.0,0.0,0.0
5202db13,1.0,20.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
20eb8fa2,2.0,7.4074074074074066,0.0,0.0,0.0,0,3.0,1.0,9.0,4.0,2.0,2.0,0.0,0.0
9992f6ef,1.0,20.0,0.0,0.0,0.0,0,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
0d4aba2d,1.0,2.941176470588235,0.0,0.0,4.0,1,3.0,1.0,17.0,7.0,1.0,1.0,0.0,0.0
08245544,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4c61e076,1.0,10.0,0.0,0.0,0.0,0,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
76ec2f2b,1.0,5.0,0.0,0.0,0.0,0,2.0,1.0,13.0,7.5,1.0,1.0,0.0,0.0
a92a125f,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
29b376a9,5.0,12.195121951219512,0.0,0.0,0.0,0,4.0,1.0,10.0,3.25,5.0,5.0,0.0,0.0
65331982,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,6.0,1.5625,0.0,0.0,0.0,0.0
94125e4e,3.0,7.894736842105263,0.0,0.0,0.0,0,2.0,1.0,17.0,9.5,3.0,3.0,0.0,0.0
e51a5db2,1.0,1.9230769230769231,0.0,0.0,0.0,0,3.0,1.0,29.0,15.333333333333334,1.0,1.0,0.0,0.0
32cb5646,3.0,3.0927835051546393,0.0,0.0,0.0,0,21.0,1.0,14.0,4.095238095238095,3.0,3.0,0.0,0.0
aabbd7d6,1.0,2.631578947368421,0.0,0.0,0.0,0,3.0,1.0,19.0,7.333333333333333,1.0,1.0,0.0,0.0
d8a857a5,1.0,9.090909090909092,0.0,0.0,0.0,0,2.0,1.0,6.0,3.5,1.0,1.0,0.0,0.0
b1ec8559,1.0,7.142857142857142,0.0,0.0,0.0,0,1.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0
97fb768f,1.0,2.127659574468085,0.0,0.0,0.0,0,2.0,1.0,29.0,16.0,1.0,1.0,0.0,0.0
536fd101,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
b89cf738,4.0,40.0,0.0,0.0,0.0,0,2.0,1.0,5.0,3.0,4.0,4.0,0.0,0.0
726a8f14,1.0,11.11111111111111,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
ad1e3028,3.0,3.4482758620689653,0.0,0.0,0.0,0,9.0,1.0,28.0,5.333333333333333,3.0,3.0,0.0,0.0
fce3ed4a,4.0,22.22222222222222,0.0,0.0,0.0,0,2.0,2.0,8.0,5.5,3.0,2.0,0.0,0.0
8c5d2a52,1.0,6.25,0.0,0.0,0.0,0,4.0,1.0,3.0,1.75,1.0,1.0,0.0,0.0
e63379f0,1.0,2.3255813953488373,0.0,0.0,0.0,0,4.0,1.0,9.0,5.25,1.0,1.0,0.0,0.0
a55849fa,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
f011db53,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
b86d9695,2.0,20.0,0.0,0.0,0.0,0,2.0,2.0,4.0,3.5,1.0,1.0,0.0,0.0
e7fa997c,1.0,11.11111111111111,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
fe5368a5,1.0,7.142857142857142,0.0,0.0,0.0,0,2.0,1.0,8.0,5.5,1.0,1.0,0.0,0.0
5785e298,1.0,7.6923076923076925,0.0,0.0,0.0,0,3.0,1.0,5.0,2.3333333333333335,1.0,1.0,0.0,0.0
ad8bd851,1.0,1.2658227848101267,0.0,0.0,0.0,0,8.0,1.0,22.0,7.375,1.0,1.0,0.0,0.0
601c7418,2.0,8.0,0.0,0.0,0.0,0,1.0,1.0,14.0,14.0,2.0,2.0,0.0,0.0
b1b62e9d,1.0,6.666666666666667,0.0,0.0,0.0,0,4.0,1.0,3.0,1.75,1.0,1.0,0.0,0.0
ab8b270d,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
92859db8,1.0,1.4285714285714286,0.0,0.0,0.0,0,29.0,1.0,12.0,1.6896551724137931,1.0,1.0,0.0,0.0
98906487,2.0,4.761904761904762,0.0,0.0,0.0,0,5.0,1.0,13.0,5.6,2.0,2.0,0.0,0.0
31ac36b3,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
10baf969,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
4740f3d4,2.0,3.8461538461538463,0.0,0.0,0.0,0,8.0,2.0,4.0,2.25,1.0,1.0,0.0,0.0
cbef2307,1.0,1.9607843137254901,0.0,0.0,0.0,0,6.0,1.0,26.0,6.166666666666667,1.0,1.0,0.0,0.0
40717f3e,2.0,28.57142857142857,0.0,0.0,0.0,0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
abe0da96,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,7.0,3.25,0.0,0.0,0.0,0.0
5e283908,1.0,4.166666666666666,0.0,0.0,0.0,0,2.0,1.0,15.0,8.5,1.0,1.0,0.0,0.0
fcb92deb,2.0,13.333333333333334,0.0,0.0,0.0,0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0
e91d0d6f,2.0,14.285714285714285,0.0,0.0,0.0,0,2.0,1.0,8.0,4.5,2.0,2.0,0.0,0.0
3569a93a,2.0,3.1746031746031744,0.0,0.0,0.0,0,12.0,1.0,15.0,3.0,2.0,2.0,0.0,0.0
3d2a0727,1.0,4.761904761904762,0.0,0.0,0.0,0,4.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0
359a4d59,3.0,4.615384615384616,1.0,0.0,27.0,1,9.0,2.0,17.0,5.888888888888889,2.0,1.5,0.0,0.0
551931aa,1.0,2.5,0.0,0.0,4.0,1,5.0,1.0,12.0,3.6,1.0,1.0,0.0,0.0
14d76999,1.0,8.333333333333332,0.0,0.0,0.0,0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,0.0
10f4fbd6,2.0,8.0,0.0,11.0,5.0,0,2.0,1.0,4.0,2.5,2.0,2.0,0.0,0.0
c14fd57d,1.0,12.5,0.0,0.0,0.0,0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
afb6bdbc,1.0,3.8461538461538463,0.0,0.0,0.0,0,7.0,1.0,4.0,1.8571428571428572,1.0,1.0,0.0,0.0
b402956c,1.0,10.0,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
fa0b525a,1.0,11.11111111111111,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
3465d3c6,1.0,7.6923076923076925,0.0,0.0,0.0,0,1.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0
53b127e8,1.0,14.285714285714285,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
1c00b5af,1.0,4.3478260869565215,0.0,2.0,0.0,0,3.0,1.0,7.0,4.0,1.0,1.0,0.0,0.0
8b221a97,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
4b55e419,1.0,0.8771929824561403,0.0,0.0,0.0,0,7.0,1.0,49.0,14.285714285714286,1.0,1.0,0.0,0.0
5b03729d,1.0,8.333333333333332,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
2f40f42f,1.0,2.7027027027027026,0.0,0.0,0.0,0,3.0,1.0,21.0,8.0,1.0,1.0,0.0,0.0
0914bd03,2.0,11.76470588235294,0.0,0.0,0.0,0,3.0,1.0,7.0,4.666666666666667,2.0,2.0,0.0,0.0
f5bafb47,2.0,3.278688524590164,0.0,0.0,0.0,0,7.0,2.0,20.0,4.571428571428571,1.0,1.0,0.0,0.0
5083316f,2.0,11.11111111111111,0.0,0.0,0.0,0,2.0,1.0,11.0,6.0,2.0,2.0,0.0,0.0
a2f5b757,1.0,11.11111111111111,0.0,0.0,4.0,1,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
88586187,3.0,7.317073170731707,0.0,0.0,0.0,0,3.0,1.0,17.0,7.666666666666667,3.0,3.0,0.0,0.0
ca70f030,1.0,7.142857142857142,0.0,0.0,0.0,0,2.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0
8bd1b916,1.0,14.285714285714285,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
1c2e4361,1.0,5.263157894736842,0.0,0.0,0.0,0,4.0,1.0,5.0,3.25,1.0,1.0,0.0,0.0
6bc0fd88,3.0,10.0,0.0,0.0,0.0,0,3.0,1.0,12.0,4.666666666666667,3.0,3.0,0.0,0.0
d3e8844d,1.0,7.6923076923076925,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
3c953c75,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
ff111392,2.0,66.66666666666666,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0
2b02eb70,2.0,1.639344262295082,0.0,0.0,75.0,1,1.0,1.0,101.0,101.0,2.0,2.0,0.0,0.0
c78112d9,1.0,5.555555555555555,0.0,0.0,0.0,0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
5c9f3fe5,1.0,4.761904761904762,0.0,0.0,0.0,0,2.0,1.0,4.0,3.5,1.0,1.0,0.0,0.0
ff8489e3,1.0,5.263157894736842,1.0,0.0,11.0,1,2.0,1.0,10.0,6.0,1.0,1.0,0.0,0.0
55891a41,2.0,3.7735849056603774,0.0,0.0,0.0,0,6.0,2.0,10.0,5.0,1.0,1.0,0.0,0.0
c6adf2a2,1.0,7.6923076923076925,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
3be0c884,2.0,3.4482758620689653,0.0,0.0,0.0,0,3.0,1.0,9.0,4.666666666666667,2.0,2.0,0.0,0.0
1e6cf1a5,1.0,4.3478260869565215,0.0,0.0,0.0,0,2.0,1.0,7.0,6.5,1.0,1.0,0.0,0.0
3544713c,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
b9c75573,2.0,2.666666666666667,0.0,0.0,0.0,0,8.0,1.0,18.0,5.25,2.0,2.0,0.0,0.0
5feb077c,2.0,14.285714285714285,0.0,0.0,0.0,0,2.0,2.0,4.0,3.5,1.0,1.0,0.0,0.0
517fa12a,1.0,1.7241379310344827,0.0,0.0,0.0,0,10.0,1.0,6.0,1.9,1.0,1.0,0.0,0.0
0bd076f9,1.0,2.631578947368421,0.0,0.0,0.0,0,5.0,1.0,7.0,2.8,1.0,1.0,0.0,0.0
1a5747aa,1.0,9.090909090909092,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
2913068a,1.0,1.0869565217391304,0.0,0.0,0.0,0,17.0,1.0,13.0,2.7058823529411766,1.0,1.0,0.0,0.0
a6fa914f,1.0,5.555555555555555,0.0,0.0,0.0,0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
61d10777,3.0,25.0,0.0,0.0,0.0,0,4.0,2.0,3.0,1.75,2.0,1.5,0.0,0.0
e260eb2d,1.0,3.125,0.0,0.0,0.0,0,1.0,1.0,20.0,20.0,1.0,1.0,0.0,0.0
cd8ce46e,1.0,2.631578947368421,0.0,0.0,0.0,0,3.0,1.0,15.0,7.0,1.0,1.0,0.0,0.0
925014ae,1.0,3.571428571428571,0.0,0.0,0.0,0,2.0,1.0,11.0,7.0,1.0,1.0,0.0,0.0
b2480552,2.0,4.3478260869565215,1.0,13.0,22.0,1,10.0,2.0,9.0,2.5,1.0,1.0,0.0,0.0
553b63de,1.0,4.166666666666666,0.0,0.0,0.0,0,4.0,1.0,7.0,2.5,1.0,1.0,0.0,0.0
db3c3ea7,1.0,7.6923076923076925,0.0,0.0,0.0,0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.0
96eab16b,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
042b0008,1.0,3.4482758620689653,0.0,0.0,0.0,0,3.0,1.0,9.0,3.6666666666666665,1.0,1.0,0.0,0.0
f75ab0b4,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
89582289,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6b6508da,1.0,1.36986301369863,0.0,0.0,0.0,0,15.0,1.0,16.0,3.1333333333333333,1.0,1.0,0.0,0.0
e5277dba,1.0,3.4482758620689653,0.0,0.0,0.0,0,2.0,1.0,10.0,5.5,1.0,1.0,0.0,0.0
2cf3f5c8,1.0,6.25,0.0,0.0,0.0,0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
6f984710,1.0,3.225806451612903,0.0,0.0,0.0,0,3.0,1.0,5.0,2.6666666666666665,1.0,1.0,0.0,0.0
3a20db97,1.0,5.263157894736842,0.0,0.0,0.0,0,4.0,1.0,3.0,1.75,1.0,1.0,0.0,0.0
6cdc6d16,1.0,3.0303030303030303,0.0,0.0,0.0,0,3.0,1.0,6.0,3.6666666666666665,1.0,1.0,0.0,0.0
3d75867d,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
c10d642a,4.0,11.11111111111111,0.0,0.0,0.0,0,3.0,1.0,12.0,5.666666666666667,4.0,4.0,0.0,0.0
af5b9ce7,3.0,75.0,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0
261d2e8d,1.0,4.166666666666666,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
7ec01330,2.0,4.761904761904762,0.0,0.0,0.0,0,6.0,2.0,14.0,6.166666666666667,1.0,1.0,0.0,0.0
cc1f80a5,3.0,6.976744186046512,0.0,0.0,0.0,0,5.0,1.0,12.0,4.8,3.0,3.0,0.0,0.0
56fd3f22,3.0,15.789473684210526,0.0,0.0,0.0,0,2.0,1.0,7.0,5.0,3.0,3.0,0.0,0.0
7bd692a6,2.0,1.1976047904191618,0.0,0.0,0.0,0,8.0,1.0,51.0,13.125,2.0,2.0,0.0,0.0
c0c339d5,1.0,1.1904761904761905,0.0,0.0,0.0,0,8.0,1.0,19.0,6.125,1.0,1.0,0.0,0.0
1a7a1936,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
a2fdce5f,2.0,14.285714285714285,0.0,0.0,0.0,0,3.0,1.0,8.0,4.0,2.0,2.0,0.0,0.0
cf27dfc1,1.0,7.6923076923076925,0.0,0.0,0.0,0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
0482fc3a,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,4.0,3.6666666666666665,0.0,0.0,0.0,0.0
e25e1c50,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
17da4f76,1.0,5.88235294117647,0.0,0.0,0.0,0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
bb8f0ebc,1.0,1.25,0.0,0.0,0.0,0,11.0,1.0,18.0,6.181818181818182,1.0,1.0,0.0,0.0
a6491ae0,1.0,7.6923076923076925,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
612a1412,1.0,2.631578947368421,0.0,12.0,0.0,0,4.0,1.0,7.0,2.5,1.0,1.0,0.0,0.0
c44e1a28,2.0,25.0,0.0,6.0,0.0,0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0
dd73d3c4,1.0,6.666666666666667,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
643dd42e,1.0,2.272727272727273,0.0,0.0,0.0,0,5.0,1.0,16.0,5.6,1.0,1.0,0.0,0.0
5da8843f,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
45828a9f,2.0,15.384615384615385,0.0,0.0,0.0,0,2.0,2.0,5.0,3.5,1.0,1.0,0.0,0.0
d024a48d,1.0,2.857142857142857,0.0,0.0,0.0,0,2.0,1.0,14.0,7.5,1.0,1.0,0.0,0.0
33c9fbd3,4.0,14.814814814814813,0.0,0.0,0.0,0,4.0,1.0,4.0,2.0,4.0,4.0,0.0,0.0
6d0d70f1,1.0,3.3333333333333335,0.0,0.0,0.0,0,4.0,1.0,11.0,4.25,1.0,1.0,0.0,0.0
59ca0512,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
c78a6661,2.0,22.22222222222222,0.0,0.0,0.0,0,2.0,1.0,3.0,2.5,2.0,2.0,0.0,0.0
d3faa40a,1.0,12.5,0.0,0.0,0.0,0,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
182a9df7,0.0,0.0,0.0,0.0,41.0,1,7.0,0.0,16.0,6.857142857142857,0.0,0.0,0.0,0.0
16a68821,1.0,1.8181818181818181,0.0,18.0,2.0,0,5.0,1.0,13.0,4.8,1.0,1.0,0.0,0.0
997059e3,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
3d483f9a,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
ea8deae1,2.0,100.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0
e6072bc5,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
7aab1177,1.0,16.666666666666664,0.0,0.0,0.0,0,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
11077937,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0
4c281da5,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6b7fb03c,1.0,8.333333333333332,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
b6eb1700,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
f263345c,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
f1782779,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0de03179,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4a31f519,2.0,3.125,0.0,0.0,0.0,0,4.0,2.0,13.0,5.5,1.0,1.0,0.0,0.0
c26ead3a,1.0,5.555555555555555,1.0,0.0,6.0,1,2.0,1.0,8.0,5.5,1.0,1.0,0.0,0.0
f611f59c,1.0,4.761904761904762,0.0,0.0,0.0,0,3.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0
7c0f330a,1.0,2.7777777777777777,0.0,15.0,0.0,0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.0
bd89895b,2.0,1.7094017094017095,0.0,0.0,0.0,0,9.0,2.0,44.0,9.11111111111111,1.0,1.0,0.0,0.0
46319c45,1.0,2.5,0.0,0.0,5.0,1,10.0,1.0,2.0,1.1,1.0,1.0,0.0,0.0
5d46065a,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
865e921f,1.0,5.555555555555555,0.0,0.0,0.0,0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
16b8893b,1.0,50.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
a69bd60e,1.0,4.761904761904762,0.0,9.0,0.0,0,3.0,1.0,4.0,3.6666666666666665,1.0,1.0,0.0,0.0
695c0245,3.0,20.0,0.0,3.0,0.0,0,2.0,1.0,8.0,5.0,3.0,3.0,0.0,0.0
e115d8d8,1.0,4.166666666666666,0.0,0.0,0.0,0,1.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0
3e911cbe,1.0,10.0,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
65d53b54,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
7ced5890,1.0,11.11111111111111,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
c4f208e0,1.0,11.11111111111111,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
551b51f3,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
b5960303,1.0,2.631578947368421,0.0,0.0,0.0,0,8.0,1.0,7.0,3.375,1.0,1.0,0.0,0.0
36edc49c,1.0,5.555555555555555,0.0,0.0,0.0,0,2.0,1.0,3.0,2.5,1.0,1.0,0.0,0.0
7eff0d89,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
5192f41e,1.0,1.5873015873015872,0.0,0.0,0.0,0,6.0,1.0,26.0,9.0,1.0,1.0,0.0,0.0
d1739d46,1.0,4.545454545454546,0.0,0.0,0.0,0,2.0,1.0,8.0,6.0,1.0,1.0,0.0,0.0
2245864f,1.0,7.6923076923076925,0.0,0.0,0.0,0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
361924b2,1.0,14.285714285714285,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
75a47696,1.0,14.285714285714285,0.0,0.0,2.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
37dda8c4,3.0,9.090909090909092,0.0,0.0,0.0,0,1.0,1.0,24.0,24.0,3.0,3.0,0.0,0.0
3404ee6d,1.0,2.0408163265306123,0.0,0.0,0.0,0,8.0,1.0,9.0,3.625,1.0,1.0,0.0,0.0
b7aa7a0b,4.0,23.52941176470588,0.0,0.0,0.0,0,1.0,1.0,14.0,14.0,4.0,4.0,0.0,0.0
364e9938,1.0,9.090909090909092,0.0,0.0,0.0,0,3.0,1.0,2.0,1.6666666666666667,1.0,1.0,0.0,0.0
0b02b868,4.0,40.0,0.0,0.0,0.0,0,1.0,1.0,5.0,5.0,4.0,4.0,0.0,0.0
a289d234,1.0,12.5,0.0,0.0,0.0,0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
d3300eab,2.0,11.11111111111111,0.0,0.0,0.0,0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0
75bb9d99,1.0,14.285714285714285,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
ff612669,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
9f02f11c,1.0,1.639344262295082,0.0,0.0,0.0,0,9.0,1.0,4.0,1.4444444444444444,1.0,1.0,0.0,0.0
8024a3ac,1.0,6.25,0.0,3.0,0.0,0,2.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0
3c1d949b,2.0,6.666666666666667,0.0,0.0,0.0,0,3.0,1.0,12.0,4.666666666666667,2.0,2.0,0.0,0.0
5e0d2f2a,3.0,60.0,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0
804f11c3,1.0,5.263157894736842,0.0,0.0,0.0,0,1.0,1.0,11.0,11.0,1.0,1.0,0.0,0.0
2ff38d83,1.0,2.857142857142857,0.0,0.0,0.0,0,6.0,1.0,4.0,2.8333333333333335,1.0,1.0,0.0,0.0
