person,busco_top_5_visitas,visito_mas_que_el_promedio,siempre_incrementando,inc_ultimo_mes,mismo_interes_ultimos_dos_meses,ingreso_el_ultimo_mes,ingreso_ultima_quincena
42a7640b,0.0,True,0,1,0,True,True
f6449668,0.0,True,0,1,0,True,True
673461d9,0.0,True,0,1,0,True,True
d98e70cb,0.0,True,0,1,0,True,True
43c7f438,1.0,True,0,1,0,True,True
bc555b42,0.0,True,0,1,0,True,True
85829584,1.0,False,0,1,0,True,True
cf7148ed,1.0,False,0,1,0,True,True
aaf99fdc,0.0,True,0,1,0,True,True
9a489e64,0.0,False,0,1,0,True,True
c96b63f0,0.0,True,0,1,0,True,True
870f8b72,1.0,False,0,1,0,True,True
d8c98360,0.0,True,0,1,0,True,True
de462350,1.0,False,0,1,0,True,True
7fdc75cb,1.0,True,0,1,0,True,True
a8660b50,0.0,True,0,1,0,True,True
8a2ecb0c,0.0,False,0,1,0,True,True
17ed0f58,0.0,True,0,1,0,True,True
dc4e71c2,0.0,True,0,1,0,True,True
dd3dc0f5,1.0,False,0,1,0,True,True
4fe066bd,0.0,False,0,1,0,True,True
680f1db9,1.0,False,0,1,0,True,True
d0c5f327,1.0,True,0,1,0,True,True
2d791211,0.0,True,0,1,0,True,True
f3e640f7,0.0,False,0,1,0,True,True
f3f55c46,0.0,True,0,1,0,True,True
b93f917c,0.0,True,0,1,0,True,True
8de69b51,0.0,True,0,1,0,True,True
4ea3efed,0.0,False,0,1,0,True,True
e9471403,0.0,False,0,0,0,True,True
76155d35,1.0,False,0,1,0,True,True
c4068407,0.0,True,0,1,0,True,True
27f0a8fc,1.0,False,0,1,0,True,True
cc38aa33,0.0,False,0,1,0,True,True
e4020b0a,0.0,True,0,1,0,True,True
5a367904,1.0,True,0,1,0,True,True
315aafb2,0.0,True,0,1,0,True,True
9e658003,0.0,True,0,1,0,True,True
e7323ce2,0.0,True,0,1,0,True,True
5cf0f335,0.0,True,0,1,0,True,True
bd19dab8,0.0,False,0,1,0,True,True
ec1efd2b,1.0,False,0,1,0,True,True
72f9e1ad,0.0,True,0,1,0,True,True
237ccfa6,0.0,True,0,1,0,True,True
456d2876,1.0,False,0,1,0,True,True
78453006,1.0,True,0,1,0,True,True
75c77db3,1.0,False,0,1,0,True,True
6199f21a,1.0,True,0,1,0,True,True
e8ed9208,1.0,False,0,1,0,True,True
ac22adba,1.0,True,0,1,0,True,True
8cdb5260,1.0,True,0,0,0,True,True
f3fd250d,1.0,False,0,1,0,True,True
c4ed0b9d,0.0,True,0,1,0,True,True
1a8add83,0.0,True,0,1,0,True,True
959292c1,0.0,True,0,1,0,True,True
60d61007,0.0,True,0,0,1,True,True
cbf2e648,1.0,True,0,1,0,True,True
88ec6e62,1.0,True,0,1,0,True,True
2632510e,1.0,False,0,1,0,True,True
ba315b04,0.0,True,0,1,0,True,True
20941cb7,0.0,False,0,1,0,True,True
a6cdd833,1.0,False,0,1,0,True,True
276f7d1c,1.0,True,0,1,0,True,True
f75f9b20,0.0,True,0,1,0,True,True
0205d5c1,0.0,True,0,1,0,True,True
87ec167f,0.0,False,0,1,0,True,True
a37b09f7,0.0,True,0,1,0,True,True
24525dba,1.0,False,0,1,0,True,True
a1d69a56,0.0,False,0,1,0,True,True
369d7b61,1.0,True,0,1,0,True,True
cc82e97b,0.0,True,0,1,0,True,True
f997b416,0.0,True,0,1,0,True,True
98defcd3,1.0,True,0,1,0,True,True
1ab05f3d,0.0,False,0,1,0,True,True
a020a147,0.0,False,0,1,0,True,True
6bc6a4dc,0.0,False,0,1,0,True,True
604e6a51,0.0,False,0,1,0,True,True
e55c48eb,0.0,False,0,1,0,True,True
bbcc7056,1.0,True,0,1,0,True,True
f3fd2e4e,0.0,True,0,1,0,True,True
22cab020,0.0,False,0,1,0,True,True
515894c4,1.0,True,0,1,0,True,True
826b326b,0.0,False,0,1,0,True,True
5542eadf,0.0,True,0,1,0,True,True
e8ed6bcd,1.0,True,0,1,0,True,True
45bf853a,1.0,False,0,1,0,True,True
7b1897a9,0.0,False,0,1,0,True,True
fe614046,1.0,True,0,1,0,True,True
535370ea,0.0,False,0,1,0,True,True
1daab2a9,0.0,True,0,1,1,True,True
fb953e40,1.0,False,0,1,0,True,True
07b7487d,1.0,False,0,1,0,True,True
1c6b609a,0.0,True,0,1,0,True,True
3d41ec9e,0.0,False,0,1,0,True,True
46c54ed6,0.0,True,0,1,0,True,True
13add7fa,1.0,True,0,1,0,True,True
f77af0f3,0.0,True,0,0,0,True,True
8790d47c,0.0,False,0,1,0,True,True
941cb61e,0.0,False,0,1,0,True,True
4d840674,0.0,True,0,1,0,True,True
e5a7e58d,0.0,False,0,1,0,True,True
2dcb1213,0.0,False,0,1,0,True,True
6f041dbd,0.0,True,0,1,0,True,True
973b476a,1.0,False,0,1,0,True,True
9da3a242,1.0,False,0,1,0,True,True
f15c75b5,1.0,True,0,1,0,True,True
244a5f80,1.0,True,0,1,0,True,True
2ce20bea,0.0,True,0,1,0,True,True
532c3f3e,0.0,True,0,1,0,True,True
3f18b94c,1.0,True,0,1,0,True,True
149cccc2,1.0,True,0,1,0,True,True
c88e990f,0.0,True,0,1,0,True,True
32c32437,1.0,True,0,1,0,True,True
acac479d,0.0,False,0,1,0,True,True
de61a233,0.0,False,0,1,0,True,True
6d72407d,0.0,True,0,1,0,True,True
a1e64096,0.0,True,0,1,1,True,True
f0231598,0.0,False,0,1,0,True,True
c333afb4,0.0,True,0,1,0,True,True
c0d6fbde,0.0,False,0,1,0,True,True
9f5689c8,1.0,False,0,1,0,True,True
ce2a85d4,0.0,True,0,1,0,True,True
191a81d4,1.0,True,0,1,0,True,True
7ca89826,0.0,False,0,1,0,True,True
6aece1c3,1.0,False,0,1,0,True,True
339cfb1e,0.0,True,0,1,0,True,True
2beec02a,1.0,True,0,1,0,True,True
502bc778,0.0,True,0,1,0,True,True
ced3c0ca,1.0,False,0,1,0,True,True
cf2cc876,0.0,True,0,1,0,True,True
41cc8ed4,0.0,True,0,1,0,True,True
57983316,1.0,True,0,1,0,True,True
80b117ef,1.0,True,0,1,0,True,True
05ce4c68,0.0,True,0,1,0,True,True
824e62eb,1.0,True,0,1,0,True,True
652cd033,0.0,True,0,1,0,True,True
c83f06e6,0.0,False,0,1,0,True,True
27b0d3e8,0.0,True,0,1,0,True,True
3daf21c5,0.0,True,0,1,0,True,True
fd158f6c,0.0,True,0,1,0,True,True
1537b525,1.0,True,0,1,0,True,True
60434cfd,0.0,True,0,1,0,True,True
71d86bac,0.0,True,0,1,0,True,True
cb8790ee,0.0,False,0,1,0,True,True
9886cd72,0.0,True,0,1,0,True,True
7fe44e94,0.0,False,0,1,0,True,True
9ac0761c,0.0,False,0,1,0,True,True
9f31dff2,0.0,False,0,1,0,True,True
bdc5c44d,1.0,False,0,1,0,True,True
dcb93b5b,1.0,True,0,1,0,True,True
6b78331f,0.0,False,0,1,0,True,True
9f715728,0.0,True,0,1,0,True,True
f3f8cb54,0.0,False,0,1,0,True,True
8f7452ab,0.0,False,0,1,0,True,True
28f4bfe4,1.0,True,0,1,0,True,True
c726c306,0.0,True,0,1,0,True,True
ade94444,0.0,True,0,1,0,True,True
c4b1f454,0.0,False,0,1,0,True,True
f64ceb37,1.0,False,0,1,0,True,True
0d3a88af,0.0,True,0,1,0,True,True
8d3e7172,0.0,True,0,1,0,True,True
23252ece,0.0,True,0,1,0,True,True
599e60ec,0.0,False,0,1,0,True,True
9bff98d1,0.0,True,0,1,0,True,True
a555ae72,0.0,True,0,1,0,True,True
72ce692a,1.0,False,0,1,0,True,True
2257127d,0.0,True,0,1,0,True,True
347693b3,0.0,True,0,1,0,True,True
6727687e,0.0,False,0,1,0,True,True
76b8747e,0.0,False,0,1,0,True,True
2db73ca6,1.0,False,0,1,0,True,True
32b05d2d,0.0,True,0,1,0,True,True
68058d74,1.0,True,0,1,0,True,True
27e84871,1.0,True,0,1,0,True,True
f939f01c,1.0,False,0,1,0,True,True
be11ecbf,0.0,False,0,1,0,True,True
7c311d60,0.0,True,0,1,0,True,True
5924d837,1.0,True,0,1,0,True,True
342147d3,0.0,False,0,1,0,True,True
eaef2d3b,0.0,False,0,1,0,True,True
2c4b7ffe,0.0,False,0,1,0,True,True
99d0958d,0.0,True,0,1,0,True,True
d7b37d0e,1.0,True,0,1,0,True,True
e6bfb281,0.0,False,0,1,0,True,True
27cfafd7,0.0,True,0,1,0,True,True
7f38e621,1.0,True,0,1,1,True,True
ad1a65e1,1.0,False,0,1,0,True,True
e27bae56,1.0,True,0,1,0,True,True
5111c468,0.0,True,0,1,0,True,True
c2cfd26f,0.0,False,0,1,0,True,True
2784f4eb,0.0,True,0,1,0,True,True
d8b87963,1.0,False,0,1,0,True,True
ca4c76bc,1.0,True,0,1,0,True,True
97ddab06,1.0,False,0,1,0,True,True
8ce393aa,0.0,True,0,1,0,True,True
7e78e43c,0.0,False,0,1,0,True,True
2ace425c,1.0,False,0,1,0,True,True
ef385fc2,0.0,True,0,1,0,True,True
5706af2b,0.0,True,0,1,0,True,True
a15f0c01,0.0,False,0,1,0,True,True
30413b72,0.0,False,0,1,0,True,True
4fd59462,0.0,False,0,1,0,True,True
1864e104,0.0,True,0,1,0,True,True
cf5096bd,1.0,False,0,1,0,True,True
e344925f,1.0,True,0,1,0,True,True
8a14510b,0.0,True,0,1,0,True,True
1818fc1c,0.0,True,0,1,0,True,True
264f946a,0.0,False,0,1,0,True,True
86d40717,1.0,False,0,1,0,True,True
3ffb18c0,0.0,True,0,1,0,True,True
2d1fdccf,0.0,False,0,1,0,True,True
a29b45ad,0.0,True,0,1,0,True,True
254f9527,0.0,True,0,1,0,True,True
9b1097d4,1.0,True,0,1,0,True,True
133f928b,1.0,True,0,1,0,True,True
4cb7f920,1.0,True,0,1,0,True,True
e4baba19,0.0,True,0,1,0,True,True
f7cf7fad,1.0,True,0,1,0,True,True
89d67014,0.0,True,0,1,0,True,True
76d1eb07,0.0,True,0,1,0,True,True
e8eee175,0.0,True,0,1,0,True,True
0d540e26,0.0,True,0,0,0,True,True
dcd6f726,0.0,False,0,1,0,True,True
56682fd7,0.0,True,0,1,0,True,True
47530a77,0.0,True,0,1,0,True,True
21a5c3ed,1.0,True,0,1,0,True,True
d9a2ddc6,0.0,False,0,1,0,True,True
9bdc5138,1.0,True,0,1,0,True,True
47dd797a,1.0,True,0,1,1,True,True
beeaa40a,0.0,True,0,1,0,True,True
c7ad7cf9,0.0,True,0,1,0,True,True
a7c7fd70,0.0,True,0,1,0,True,True
d6d26d57,0.0,True,0,1,0,True,True
b39ce41b,1.0,True,0,1,0,True,True
15f20fd5,0.0,False,0,1,0,True,True
00fa4cd7,0.0,True,0,1,0,True,True
a21b12d6,0.0,True,0,1,0,True,True
377de8ad,0.0,True,0,1,0,True,True
f26e5244,1.0,True,0,1,0,True,True
5a46363a,0.0,True,0,1,0,True,True
c91e9d08,0.0,False,0,1,0,True,True
835203dc,0.0,True,0,1,0,True,True
67d3089f,0.0,True,0,1,0,True,True
21c462da,0.0,True,0,1,0,True,True
44c0527b,1.0,False,0,1,0,True,True
928cef5d,1.0,False,0,1,0,True,True
1bd4a98a,1.0,True,0,1,0,True,True
61e1b1c3,1.0,True,0,0,0,True,True
6c6709f4,0.0,True,0,1,0,True,True
9a263d27,0.0,True,0,1,0,True,True
04a1be72,1.0,False,0,1,0,True,True
584f5067,0.0,True,0,1,0,True,True
a20b9550,0.0,True,0,1,0,True,True
a1e4ad80,1.0,False,0,1,0,True,True
d15ab362,1.0,True,0,0,1,True,True
1460e90f,0.0,True,0,1,0,True,True
c962aeda,1.0,False,0,1,0,True,True
78bb7987,1.0,False,0,1,0,True,True
1740ff86,1.0,True,0,1,0,True,True
416da3fa,0.0,False,0,1,0,True,True
ae71a012,0.0,False,0,1,0,True,True
b884c881,1.0,True,0,1,0,True,True
0978b7b7,0.0,False,0,1,0,True,True
8d3a447c,0.0,False,0,1,0,True,True
521fa699,0.0,False,0,1,0,True,True
c31cb2b5,1.0,True,0,1,0,True,True
16ff2843,0.0,True,0,1,0,True,True
2ab70f14,0.0,True,0,1,0,True,True
023e49e4,0.0,False,0,1,0,True,True
291b1d25,0.0,False,0,1,0,True,True
a3f94bf8,1.0,True,0,1,0,True,True
751512e8,0.0,False,0,1,0,True,True
fb7fd492,0.0,True,0,1,0,True,True
c3011415,0.0,False,0,1,0,True,True
acf4b4a4,0.0,False,0,1,0,True,True
b85aeb0a,1.0,False,0,1,0,True,True
3342d450,1.0,True,0,1,0,True,True
ad4fbf34,1.0,True,0,1,0,True,True
05567c7b,0.0,True,0,1,0,True,True
42faea59,0.0,True,0,1,0,True,True
539e645b,1.0,True,0,1,0,True,True
90cd2735,0.0,False,0,1,0,True,True
4ab57b8a,0.0,True,0,1,0,True,True
d096f03b,0.0,True,0,1,0,True,True
cbcf3287,0.0,True,0,1,0,True,True
59d92775,0.0,True,0,1,0,True,True
91af9c9b,0.0,True,0,1,0,True,True
7b94a312,1.0,True,0,1,0,True,True
31a1c9e1,1.0,False,0,1,0,True,True
6f60bd24,0.0,False,0,1,0,True,True
ba16797f,0.0,True,0,1,0,True,True
3542c081,1.0,False,0,1,0,True,True
6059489b,1.0,False,0,1,0,True,True
4c2e3584,1.0,True,0,1,0,True,True
84f47222,0.0,True,0,1,0,True,True
c762f8a4,1.0,True,0,1,0,True,True
af566140,0.0,False,0,1,0,True,True
46db0c62,1.0,True,0,1,1,True,True
42ceba1a,0.0,True,0,1,0,True,True
6f554fce,1.0,False,0,1,0,True,True
4bde9361,0.0,True,0,1,0,True,True
80831cc0,1.0,False,0,1,0,True,True
2aeeab07,0.0,True,0,1,0,True,True
10458e8a,0.0,True,0,0,0,True,True
c12a5e9f,0.0,True,0,1,0,True,True
7c37a235,0.0,True,0,1,0,True,True
95cafdc6,0.0,False,0,1,0,True,True
35c376e7,0.0,True,0,1,0,True,True
c993f6cb,1.0,False,0,1,0,True,True
f7176b36,1.0,True,0,1,0,True,True
cba473d9,1.0,True,0,1,0,True,True
22abb72e,0.0,True,0,1,0,True,True
13b62b0b,0.0,True,0,1,0,True,True
5332cd8c,0.0,True,0,1,0,True,True
52def2c9,1.0,True,0,1,0,True,True
adb3e2ec,0.0,True,0,0,0,True,True
953f7245,0.0,True,0,1,0,True,True
a190e34a,0.0,True,0,1,0,True,True
792c2fd8,0.0,False,0,1,0,True,True
3bc89ca9,1.0,True,0,1,0,True,True
8d1b144b,0.0,False,0,1,0,True,True
7fa8f827,0.0,True,0,1,0,True,True
ddbf8bc6,1.0,True,0,1,0,True,True
fdba040a,0.0,True,0,1,0,True,True
66d495e9,0.0,False,0,1,0,True,True
92502061,0.0,False,0,1,0,True,True
006549da,1.0,True,0,1,1,True,True
f5de2334,0.0,False,0,0,0,True,True
a2fe52fc,0.0,True,0,1,1,True,True
889e7dc0,1.0,True,0,1,0,True,True
9ee21e4e,0.0,True,0,1,0,True,True
1bab78c7,0.0,True,0,1,1,True,True
13ab1606,1.0,False,0,1,0,True,True
c40b73e8,0.0,False,0,1,0,True,True
34e7ea68,1.0,True,0,1,0,True,True
73c43844,0.0,True,0,1,0,True,True
bdcc4887,0.0,False,0,1,0,True,True
95d8b311,1.0,False,0,1,0,True,True
f857f1c1,1.0,False,0,1,0,True,True
39399ab1,0.0,False,0,1,0,True,True
94ff38b4,0.0,False,0,1,0,True,True
3149adac,0.0,True,0,1,0,True,True
dda05b4d,0.0,True,0,1,0,True,True
d530abb3,1.0,False,0,1,0,True,True
45302f43,1.0,True,0,1,0,True,True
5514dddb,0.0,True,0,1,0,True,True
c7ea9bf7,0.0,True,0,1,0,True,True
91e369cf,0.0,False,0,1,0,True,True
3c45a766,0.0,False,0,1,0,True,True
c31c13ff,1.0,False,0,1,0,True,True
8094e9ec,1.0,False,0,1,0,True,True
0903f3f8,1.0,False,0,1,0,True,True
f379ecb9,0.0,False,0,1,0,True,True
70962163,1.0,True,0,1,0,True,True
501b4575,0.0,True,0,1,0,True,True
18ef7e13,0.0,True,0,1,0,True,True
aca2a89e,0.0,True,0,1,0,True,True
d96156a7,0.0,False,0,1,0,True,True
4b00ec43,0.0,False,0,1,0,True,True
aba2c525,0.0,True,0,1,0,True,True
655c9a3b,0.0,True,0,1,1,True,True
258bee04,0.0,True,0,1,0,True,True
d96d9c89,0.0,True,0,1,0,True,True
a3ea421e,1.0,False,0,1,0,True,True
9b9c3473,1.0,True,0,1,0,True,True
ea9368d0,0.0,True,0,1,0,True,True
956e4b57,1.0,True,0,1,0,True,True
eb85b5a7,0.0,False,0,1,0,True,True
4812e94f,0.0,True,0,1,0,True,True
80a0cee9,0.0,False,0,1,0,True,True
f7fe16bb,0.0,True,0,1,0,True,True
9ea71d78,1.0,True,0,1,0,True,True
9fd8fd9c,1.0,False,0,1,0,True,True
b609b7e7,1.0,True,0,1,0,True,True
d24ddf86,1.0,False,0,1,0,True,True
b49a371d,0.0,False,0,1,0,True,True
9c0ce401,0.0,True,0,1,1,True,True
628fbb07,0.0,True,0,1,0,True,True
70663da2,0.0,True,0,1,0,True,True
ee1c4ded,0.0,False,0,1,0,True,True
fc96d905,1.0,True,0,1,1,True,True
6c035e57,0.0,False,0,1,0,True,True
65ec1b06,1.0,False,0,1,0,True,True
619a8ec2,0.0,True,0,1,0,True,True
37b872ce,0.0,False,0,1,0,True,True
e75f0089,0.0,True,0,1,0,True,True
9192a432,0.0,False,0,1,0,True,True
44c4903e,0.0,True,0,1,1,True,True
8f06a29d,0.0,False,0,1,0,True,True
e3206886,1.0,True,0,1,0,True,True
fe5aa155,0.0,True,0,1,0,True,True
16abf036,0.0,True,0,1,0,True,True
9a58a9d3,0.0,False,0,1,0,True,True
0146d5e8,1.0,True,0,1,0,True,True
2fd9b272,0.0,True,0,0,0,True,True
d6797850,1.0,True,0,1,0,True,True
0b49d110,0.0,False,0,1,0,True,True
a990c250,1.0,True,0,1,0,True,True
d45c70d2,0.0,True,0,1,0,True,True
47fed056,0.0,True,0,1,0,True,True
a6109e55,0.0,False,0,1,0,True,True
bf79086c,0.0,True,0,1,0,True,True
bd6462b6,1.0,False,0,1,0,True,True
4ba9f688,0.0,False,0,1,0,True,True
0b12e0b1,0.0,True,0,1,0,True,True
c48bd5ec,1.0,False,0,1,0,True,True
b0748832,0.0,True,0,1,0,True,True
5bbcf046,0.0,True,0,1,0,True,True
1cddc7a7,0.0,True,0,1,0,True,True
fe2770b8,0.0,True,0,1,0,True,True
fcfcd2a7,0.0,False,0,1,0,True,True
343555d8,0.0,True,0,1,0,True,True
1ab2ab7f,0.0,True,0,1,0,True,True
03e50576,0.0,False,0,1,0,True,True
a4d4108a,1.0,False,0,1,0,True,True
d6afdfb5,0.0,False,0,1,0,True,True
f9c476c6,0.0,True,0,1,0,True,True
e06c9cef,1.0,True,0,1,0,True,True
e28aa0dd,0.0,True,0,1,0,True,True
360c4d25,0.0,True,0,1,0,True,True
662780c7,0.0,True,0,1,0,True,True
cfb0c32a,0.0,False,0,1,0,True,True
b0c6884b,0.0,True,0,1,0,True,True
417d5c6c,0.0,False,0,1,0,True,True
b6964856,1.0,False,0,1,0,True,True
d8c536a1,0.0,True,0,1,0,True,True
d8a3df71,0.0,False,0,1,1,True,True
2e913602,1.0,True,0,1,0,True,True
09da563f,0.0,True,0,1,0,True,True
60e5f54a,0.0,False,0,1,0,True,True
e4af3d07,0.0,True,0,1,0,True,True
70a3bccf,0.0,True,0,1,0,True,True
cb199c75,0.0,False,0,1,0,True,True
7399436f,0.0,False,0,1,0,True,True
43650bc8,0.0,True,0,1,1,True,True
fc2d3fd1,1.0,False,0,1,0,True,True
4c9228c4,0.0,True,0,1,0,True,True
54478477,0.0,True,0,1,0,True,True
87054cc2,0.0,True,0,1,0,True,True
3cd364c5,0.0,False,0,1,0,True,True
4fe61e8d,0.0,False,0,1,0,True,True
df9a37af,1.0,True,0,1,0,True,True
b510ff5c,1.0,False,0,1,0,True,True
4ba8900f,0.0,True,0,1,0,True,True
43f78f64,1.0,False,0,0,0,True,True
9c934548,0.0,False,0,1,0,True,True
706e2f26,1.0,False,0,1,0,True,True
28f43ec4,1.0,False,0,1,0,True,True
e71951ba,0.0,False,0,1,0,True,True
f637a804,1.0,True,0,1,0,True,True
4cbbf453,1.0,False,0,1,0,True,True
68fe49c7,1.0,True,0,1,0,True,True
0a3f6017,1.0,False,0,1,0,True,True
6e0a188f,0.0,True,0,1,0,True,True
baf187c5,0.0,True,0,1,0,True,True
f705c158,0.0,True,0,1,0,True,True
5782a0d3,0.0,False,0,1,0,True,True
516c8e10,1.0,False,0,1,0,True,True
ddbdd989,0.0,False,0,1,0,True,True
53fced54,0.0,True,0,1,0,True,True
e5a8b4ba,0.0,False,0,1,0,True,True
748824ed,1.0,True,0,1,0,True,True
b031dd5f,0.0,True,0,1,0,True,True
07f98981,0.0,False,0,1,0,True,True
88166527,0.0,False,0,1,0,True,True
2e1a5113,0.0,True,0,1,0,True,True
37deedc4,1.0,True,0,1,0,True,True
fcccb42b,1.0,True,0,1,0,True,True
24b9fa1a,1.0,False,0,1,0,True,True
c7717b56,0.0,True,0,1,0,True,True
970c4758,0.0,True,0,1,0,True,True
1eb5524f,0.0,False,0,1,0,True,True
919b0201,0.0,False,0,1,0,True,True
a2fa915a,0.0,True,0,1,0,True,True
cff427da,0.0,True,0,1,0,True,True
1eef647a,0.0,True,0,1,0,True,True
d41e3a5c,0.0,True,0,1,0,True,True
c75ca12a,1.0,True,0,1,0,True,True
57b6ff5e,0.0,False,0,1,0,True,True
d8a96db5,0.0,True,0,1,0,True,True
2b5eac99,0.0,True,0,1,0,True,True
d11dd072,0.0,False,0,1,0,True,True
e435a9ca,0.0,False,0,1,0,True,True
b98cad81,1.0,False,0,1,0,True,True
a1551e29,1.0,False,0,1,0,True,True
bd207957,0.0,False,0,1,0,True,True
3e4fd8f1,0.0,False,0,1,0,True,True
a5bc8aa1,0.0,True,0,1,0,True,True
9a1c1e94,1.0,False,0,1,0,True,True
ed78cc5b,0.0,False,0,1,0,True,True
3e6c1c98,0.0,False,0,1,0,True,True
74b1d9cb,0.0,True,0,1,0,True,True
cc50cc13,1.0,False,0,1,0,True,True
a278eb44,1.0,False,0,1,0,True,True
e290e008,0.0,True,0,0,0,True,True
33767ecb,0.0,False,0,1,0,True,True
e7bdc3f1,1.0,True,0,1,0,True,True
c1ccaee4,1.0,False,0,1,0,True,True
41ad81c3,0.0,False,0,1,0,True,True
fb1fdd4f,1.0,True,0,1,0,True,True
eb5145cd,1.0,True,0,0,0,True,True
66aa2900,0.0,False,0,1,0,True,True
b8936295,1.0,False,0,1,0,True,True
e950a7c4,0.0,False,0,1,0,True,True
cdb49890,0.0,True,0,1,0,True,True
dac098a1,0.0,False,0,1,0,True,True
d3d2272b,0.0,False,0,1,0,True,True
241f6e2b,0.0,False,0,1,0,True,True
71a601cd,0.0,False,0,1,0,True,True
2ec5d704,0.0,True,0,1,0,True,True
716b8078,0.0,True,0,1,0,True,True
874f5809,0.0,True,0,1,0,True,True
212c0657,1.0,False,0,1,0,True,True
95925977,1.0,False,0,1,0,True,True
5809bdad,0.0,True,0,0,0,True,True
ce8f3404,0.0,True,1,1,0,True,True
e9fd62ea,1.0,False,0,1,0,True,True
69feb5c4,1.0,False,0,1,0,True,True
980a012b,0.0,True,0,1,0,True,True
294c63c9,1.0,True,0,1,0,True,True
f60e130f,0.0,True,0,1,0,True,True
29595c09,0.0,False,0,1,0,True,True
401474d8,0.0,True,0,1,0,True,True
4c006de4,0.0,True,0,1,0,True,True
e2f2582b,0.0,False,0,1,0,True,True
18f21e26,0.0,True,0,1,0,True,True
230d556d,1.0,True,0,1,0,True,True
a52c1edc,0.0,False,0,1,0,True,True
95c8cdda,1.0,False,0,1,0,True,True
618aa237,1.0,True,0,1,0,True,True
98fc07f8,0.0,True,0,1,0,True,True
dafba105,1.0,False,0,1,0,True,True
7af818c1,0.0,False,0,1,0,True,True
390ffd65,0.0,False,0,1,0,True,True
bc5dd312,1.0,False,0,1,0,True,True
4d2b6661,1.0,False,0,1,0,True,True
472f1564,0.0,False,0,1,0,True,True
417d5067,1.0,True,0,1,0,True,True
60aa3fcf,1.0,True,0,1,0,True,True
3d89013c,1.0,True,0,1,0,True,True
12810aa8,1.0,True,0,1,0,True,True
b84df8bf,1.0,True,0,1,0,True,True
6029ba27,0.0,False,0,1,0,True,True
d44da576,1.0,False,0,1,0,True,True
9b33db75,1.0,False,0,1,0,True,True
ff5e1120,0.0,False,0,1,0,True,True
54f1e99a,0.0,True,0,1,0,True,True
8c229f4b,0.0,False,0,1,0,True,True
3e1c2e3d,0.0,False,0,1,0,True,True
94820337,0.0,False,0,1,0,True,True
55f864eb,0.0,True,0,1,0,True,True
52c69ef5,0.0,True,0,1,0,True,True
536971b0,0.0,True,0,1,0,True,True
7efe753b,0.0,False,0,1,0,True,True
69f4c399,0.0,False,0,1,0,True,True
f21bec10,0.0,False,0,1,0,True,True
3295fe94,0.0,False,0,1,0,True,True
2bc36bd7,0.0,False,0,1,0,True,True
fb6cad8b,1.0,False,0,1,0,True,True
a13076e6,0.0,False,0,1,0,True,True
ec76bd29,0.0,False,0,1,0,True,True
fac9bcb2,1.0,False,0,1,0,True,True
50b696aa,0.0,True,0,1,0,True,True
418058e0,0.0,False,0,1,0,True,True
ccc07fcb,1.0,False,0,1,0,True,True
aa0bed55,0.0,False,0,1,0,True,True
14cbdccf,0.0,False,0,1,0,True,True
15a3a249,0.0,False,0,1,0,True,True
0ebb735b,0.0,True,0,1,0,True,True
e63cfe0d,0.0,False,0,1,0,True,True
ea94e0ee,0.0,True,0,1,0,True,True
26232807,1.0,False,0,1,0,True,True
d9feba30,1.0,True,0,1,0,True,True
48595464,0.0,True,0,1,0,True,True
26fa14c8,0.0,False,0,1,0,True,True
22754ae5,1.0,True,0,1,0,True,True
fb7da11e,0.0,True,0,1,0,True,True
578bdff7,0.0,True,0,1,0,True,True
34dfbdbc,0.0,True,0,1,0,True,True
b77786b7,1.0,False,0,1,0,True,True
f5223a57,0.0,False,0,1,0,True,True
26575861,0.0,False,0,1,0,True,True
022c05dd,0.0,False,0,1,0,True,True
167d49bc,1.0,True,0,1,0,True,True
60f1c52b,1.0,True,0,0,1,True,True
97448bb5,1.0,True,0,1,0,True,True
d1cc16c9,0.0,False,0,1,0,True,True
6db07db0,1.0,True,0,1,0,True,True
95b9d465,0.0,True,0,1,0,True,True
03ae7227,0.0,False,0,1,0,True,True
bbab739e,1.0,False,0,1,0,True,True
07420dec,0.0,True,0,1,0,True,True
79fbd9c7,1.0,True,0,1,0,True,True
45479322,1.0,True,0,1,0,True,True
3986423d,1.0,True,0,1,0,True,True
504c929c,0.0,False,0,1,0,True,True
fbb868fc,0.0,False,0,1,0,True,True
235bef7a,1.0,False,0,1,0,True,True
13d32aad,0.0,False,0,1,0,True,True
b5a5556a,0.0,False,0,1,0,True,True
4d69665a,0.0,False,0,1,0,True,True
43662a7d,1.0,True,0,1,0,True,True
8d292f6b,1.0,False,0,1,0,True,True
a204f7e2,1.0,True,0,1,0,True,True
83559cd4,1.0,False,0,1,0,True,True
07d0810d,0.0,True,0,1,1,True,True
4265e6a5,1.0,False,0,1,0,True,True
894e28bb,0.0,True,0,1,0,True,True
2b0f24ee,1.0,False,0,1,0,True,True
e0f08865,1.0,False,0,1,0,True,True
d72528f7,0.0,False,0,1,0,True,True
0e4687b8,0.0,False,0,1,0,True,True
d2bdd054,0.0,False,0,1,0,True,True
1bd6eab5,1.0,True,0,1,0,True,True
02a14ee3,0.0,False,0,1,0,True,True
2e04fcd1,0.0,False,0,1,0,True,True
96e4f4ce,0.0,True,0,1,0,True,True
01ffc611,0.0,False,0,1,0,True,True
45619245,0.0,True,0,1,0,True,True
